Price,Close,High,Low,Open,Volume
Ticker,APLE,APLE,APLE,APLE,APLE
Date,,,,,
2022-10-25,13.645671844482422,13.756113618376151,13.319255462185371,13.449331433240754,1223400
2022-10-26,13.604769706726074,13.833834352052353,13.588409172354742,13.735664904323404,1354100
2022-10-27,13.68657398223877,13.948361167973507,13.637489275007184,13.776563912475602,1061000
2022-10-28,13.891092300415039,13.956539082169229,13.59658256270837,13.727476126216747,1198000
2022-10-31,14.00562858581543,14.091527214212256,13.817467679321553,13.84201081330981,1716700
2022-11-01,14.128913879394531,14.23576361120378,13.93576069253546,14.178229019637257,994500
2022-11-02,13.323427200317383,13.997408216217547,13.286442014509154,13.980969310724792,2104100
2022-11-03,13.216575622558594,13.339864261306507,12.768625699871093,13.159041028989572,1924700
2022-11-04,13.323427200317383,13.574115022130812,13.191919091775965,13.356305011302895,1876100
2022-11-07,13.315210342407227,13.50425306705574,13.093289804237005,13.397401740810626,1637000
2022-11-08,12.961779594421387,13.401510089279483,12.706982067686273,13.35630388683049,2673300
2022-11-09,12.739858627319336,13.072738584877726,12.69876215239668,12.896024291405352,1732100
2022-11-10,13.430279731750488,13.68918702970266,13.167263490904041,13.233017551115653,1833600
2022-11-11,13.537128448486328,13.631649804775082,13.405620338197597,13.520691110475488,1260800
2022-11-14,13.306992530822754,13.570008800645212,13.306992530822754,13.438500665733983,998000
2022-11-15,13.372742652893066,13.66863508529532,13.282330248928401,13.58644370100035,1101500
2022-11-16,13.16726303100586,13.372744657952765,13.16726303100586,13.26589333402815,1084500
2022-11-17,13.126164436340332,13.179589305854318,12.945340414250557,12.978217437916873,1256000
2022-11-18,13.537128448486328,13.56178680705309,13.282331680764456,13.438498149619948,1707300
2022-11-21,13.504254341125488,13.578227860827987,13.37603367815453,13.512473795281386,934400
2022-11-22,13.841245651245117,13.874121903798038,13.537132084701634,13.668640230314828,1532200
2022-11-23,13.652202606201172,13.923438346894539,13.643983151307346,13.750832929525638,918800
2022-11-25,13.742610931396484,13.812475501214367,13.586446020416153,13.660419533070177,501900
2022-11-28,13.561787605285645,13.76726923566876,13.561787605285645,13.619322210960847,1356600
2022-11-29,13.824801445007324,13.84945980075127,13.5494568605173,13.643978205985524,1591700
2022-11-30,14.022067070007324,14.022067070007324,13.611103778419883,13.742611906311822,3134600
2022-12-01,14.038582801818848,14.203743229521933,13.898196910797196,14.079872121201333,1134900
2022-12-02,13.922968864440918,14.005547487885615,13.840388665909941,13.88167797763229,859700
2022-12-05,13.716521263122559,13.889938289104503,13.65458571093671,13.815616256516092,1603200
2022-12-06,13.782583236694336,13.848647081638974,13.65871372430893,13.774325059190469,1567400
2022-12-07,13.691744804382324,13.943613704439116,13.650455492114716,13.782583181474623,1740000
2022-12-08,13.997294425964355,14.055100107031024,13.8156176282272,13.8156176282272,1399900
2022-12-09,13.881683349609375,14.05510199114314,13.856910383023758,13.931232432954387,1508100
2022-12-12,14.08813190460205,14.092261782062597,13.84039280991882,13.922973033175479,1574300
2022-12-13,14.145936012268066,14.53406254580473,14.03032465764178,14.45148233174885,1914700
2022-12-14,13.749549865722656,14.137676314315247,13.658713067719347,14.104643605887693,1641400
2022-12-15,13.452265739440918,13.700004796025087,13.41510472344464,13.584393446297343,1285300
2022-12-16,13.394460678100586,13.460524542323414,13.08065771681385,13.237559985000601,2644400
2022-12-19,13.303625106811523,13.456397511939576,13.175625668679583,13.419236486358491,982700
2022-12-20,13.204523086547852,13.353167127779946,13.200393997897724,13.245813973049138,987500
2022-12-21,12.816399574279785,13.262330170568594,12.700787442344364,13.188008929549271,1850100
2022-12-22,12.849431991577148,12.856037904342143,12.630594986600114,12.659497823805086,1301700
2022-12-23,13.072397232055664,13.097170979885425,12.77098080623998,12.857689317415762,845600
2022-12-27,13.138461112976074,13.171493039334766,13.035236244662254,13.12194554356835,1225200
2022-12-28,12.84117317199707,13.221040701033505,12.832914993909858,13.146718673335018,1505600
2022-12-29,13.099831581115723,13.099831581115723,12.916266837109985,12.974674271316356,864400
2022-12-30,13.166581153869629,13.208300518898767,12.907922523004233,12.932953823729434,1389900
2023-01-03,12.92461109161377,13.37517932437253,12.832829115902236,13.32511592215574,1335400
2023-01-04,13.166581153869629,13.350145882559417,13.041423854512916,13.116518552419224,1394400
2023-01-05,12.849518775939941,13.133209584558124,12.791112125600057,13.133209584558124,1378800
2023-01-06,12.991361618041992,13.141551027273248,12.891235610464747,12.891235610464747,1232600
2023-01-09,13.033082962036133,13.09148960970869,12.94964500760832,12.966332280201524,1308800
2023-01-10,13.358492851257324,13.358492851257324,12.96633200694534,12.991363313173077,1154100
2023-01-11,13.859124183654785,13.859124183654785,13.40021184883111,13.40021184883111,2216000
2023-01-12,13.93421459197998,14.0426838207311,13.825743771767549,13.850775866769181,1328800
2023-01-13,13.75899600982666,13.892497361717025,13.692245333881479,13.84243475262355,942500
2023-01-17,13.992624282836914,13.992624282836914,13.809058728929063,13.825746795913716,870600
2023-01-18,13.742307662963867,14.000967919509971,13.658870513328727,13.959247753230786,1135200
2023-01-19,13.792370796203613,13.809057269963631,13.638844097380993,13.642181392132995,717400
2023-01-20,14.117780685424805,14.134468751325656,13.692244553722418,13.884152537197545,1136600
2023-01-23,14.401470184326172,14.401470184326172,14.071888073095387,14.142811551259891,906000
2023-01-24,14.418163299560547,14.443193813536398,14.18453508986007,14.384787158976774,774400
2023-01-25,14.493250846862793,14.518281348442693,14.301341316470161,14.351405502552337,1188100
2023-01-26,14.568346977233887,14.668473778790602,14.426503194842615,14.576691009985407,914000
2023-01-27,14.710195541381836,14.76443097029834,14.551663659105692,14.551663659105692,1198300
2023-01-30,14.584465980529785,14.7487516558288,14.517411027005913,14.651520934053655,1330600
2023-01-31,14.861068725585938,14.932315517115173,14.542558077553222,14.60961303496623,1403000
2023-02-01,14.978414535522461,15.09995053402102,14.680856694287183,14.819158428783089,1387600
2023-02-02,15.095758438110352,15.271777061715909,14.940694184165086,15.087376370503051,1644500
2023-02-03,14.944886207580566,15.087378176529771,14.886213326021975,14.95326827619124,1225100
2023-02-06,14.718573570251465,14.919738399151226,14.592845752028607,14.819156784059318,1146100
2023-02-07,14.886211395263672,14.928120134165308,14.55093668790285,14.626373696898524,3289000
2023-02-08,14.676664352416992,14.96164825042244,14.588655042398928,14.718573090887718,1642400
2023-02-09,14.55093765258789,14.82753950433796,14.50902731219181,14.75210249034103,1357200
2023-02-10,14.291096687316895,14.534171837385125,14.22823358205899,14.500643568941577,1791600
2023-02-13,14.726953506469727,14.726953506469727,14.232422774148114,14.291095640912422,1686900
2023-02-14,14.752100944519043,14.91135702390422,14.542554060644385,14.634753602422457,1674200
2023-02-15,14.835925102233887,14.907170299784113,14.651522758049493,14.659904828123002,1169900
2023-02-16,14.400066375732422,14.685050350008007,14.337201652485977,14.576085042876347,1869600
2023-02-17,14.257573127746582,14.44197384826391,14.16537196812983,14.425209710385195,1415900
2023-02-21,13.972590446472168,14.186327628312538,13.834288694498266,14.081554155138248,1720600
2023-02-22,13.9222993850708,14.127654493642954,13.578642526927922,13.872006967745284,2436600
2023-02-23,14.182136535644531,14.219855047656202,13.851051996732785,13.997735809540938,1107100
2023-02-24,13.980971336364746,14.0731724965668,13.855243498908612,13.99773547434988,1672500
2023-02-27,14.014657974243164,14.279959951914373,14.014657974243164,14.183104031334237,1797400
2023-02-28,13.905169486999512,14.246272037701196,13.896747023305814,14.048348156951006,1949100
2023-03-01,14.166259765625,14.26311569072639,13.863057491275786,13.98939284320178,2041000
2023-03-02,14.174683570861816,14.246273717489153,14.01465995465443,14.10730545978832,920700
2023-03-03,14.233637809753418,14.402083873990792,14.170471740479947,14.267327665169182,1252300
2023-03-06,14.098884582519531,14.326286335403974,14.006239066954521,14.326286335403974,1144200
2023-03-07,13.888326644897461,14.149416632921131,13.788943807378788,14.115728379508852,1001100
2023-03-08,13.96412181854248,14.002022092975768,13.82094318250787,13.922011116470076,1144700
2023-03-09,13.298766136169434,13.989392917818238,13.273499547575689,13.989392917818238,1387200
2023-03-10,13.062943458557129,13.298766838714322,12.911342312565155,13.265077784406152,2339100
2023-03-13,12.911340713500977,13.05873060904895,12.709206412686202,12.877651663365182,2555800
2023-03-14,13.003987312316895,13.307189611323812,12.860809430598598,13.248233162511116,2319900
2023-03-15,12.90291976928711,12.99556527047588,12.641829800797897,12.675518854900066,2268100
2023-03-16,12.793431282043457,13.025044252432577,12.65025339176553,12.734475632916634,2095300
2023-03-17,12.464961051940918,12.827118153275352,12.351260202391696,12.827118153275352,3404700
2023-03-20,12.717630386352539,12.797641387920613,12.507073597195777,12.582873366595468,1662200
2023-03-21,12.641828536987305,12.978719044329871,12.629194841758085,12.894496819099393,3581600
2023-03-22,11.900667190551758,12.363892185007789,11.875400606333496,12.271246704190444,2801100
2023-03-23,11.66484546661377,12.09438067018966,11.66484546661377,11.934357877204185,1680000
2023-03-24,11.841713905334473,11.900669547925537,11.504822568446023,11.53008915766928,2626300
2023-03-27,11.984890937805176,12.111225481467281,11.892246248354565,12.035424915912085,2169500
2023-03-28,12.136491775512695,12.15754793388584,11.820656628808333,11.850134447320423,2495000
2023-03-29,12.532339096069336,12.574450610877008,12.25861545463497,12.288093274037239,2530700
2023-03-30,12.760970115661621,12.832946424128048,12.650888655209908,12.828712428623897,1691300
2023-03-31,13.142020225524902,13.158955398172484,12.85834901759805,12.887986175395305,1696500
2023-04-03,13.133553504943848,13.302909285549894,13.019238050202745,13.116617523107212,1629000
2023-04-04,13.065811157226562,13.226698946477466,12.896454569528274,13.184359799552894,985400
2023-04-05,12.947259902954102,13.031938185002062,12.862581620906141,12.947259902954102,1329500
2023-04-06,13.006536483764648,13.078512793790111,12.904923012120248,13.065811614554615,1044500
