Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8400943279266357,0.8443156783566781,0.7631676614192741,0.7870901168329728,535796800
2000-01-04,0.76926589012146,0.8302436960747385,0.7594153385712112,0.812419544598389,512377600
2000-01-05,0.7805227041244507,0.829774661148282,0.773018154087292,0.7786465540897917,778321600
2000-01-06,0.7129774689674377,0.8030379717499876,0.7129774689674377,0.7964714723821259,767972800
2000-01-07,0.74675053358078,0.7580082351564399,0.7167306807658664,0.7242352306324134,460734400
2000-01-10,0.733616828918457,0.7673889861737625,0.7111015229990998,0.7655128359341906,505064000
2000-01-11,0.6960915923118591,0.745812606425364,0.6792055381830315,0.7200140492689072,441548800
2000-01-12,0.6543448567390442,0.7167306077542647,0.6491846055869582,0.7129774564274761,976068800
2000-01-13,0.7261111736297607,0.7411211218447079,0.6942151777147119,0.7091074375866951,1032684800
2000-01-14,0.7537859082221985,0.7673887064467647,0.7458123101866503,0.7505026590251218,390376000
2000-01-18,0.7800534963607788,0.7955332956935818,0.7537858998297461,0.7580080504318258,459177600
2000-01-19,0.7997547388076782,0.8161717891945548,0.7758322873045903,0.792718387685125,597643200
2000-01-20,0.8518208861351013,0.9118605840626778,0.8518208861351013,0.8668307855662604,1831132800
2000-01-21,0.8354038000106812,0.8574492989363172,0.8269603494225434,0.8574492989363172,495924800
2000-01-24,0.7974094152450562,0.8461914556783927,0.7889659159818092,0.813826411952336,440876800
2000-01-25,0.8424394130706787,0.8490068149693389,0.768327804226175,0.7880281060660035,497145600
2000-01-26,0.8269602060317993,0.85698010036961,0.823677007110852,0.8255531064652613,367158400
2000-01-27,0.825553297996521,0.8480686498359485,0.8030379962585673,0.8166407969153698,340144000
2000-01-28,0.7626984119415283,0.8321197080570601,0.7551938632856565,0.8119504100015169,423348800
2000-01-31,0.7786466479301453,0.779584748111271,0.7092253807719503,0.7580083437424138,701680000
2000-02-01,0.7523789405822754,0.7880280954359966,0.7505028406739745,0.780522693773253,318035200
2000-02-02,0.7415903210639954,0.7664508236609773,0.7279874697751153,0.7561320740093899,464195200
2000-02-03,0.7753636837005615,0.7824000384193935,0.7523792703359895,0.7528483205693791,475193600
2000-02-04,0.8105433583259583,0.8255532581513001,0.7777084070971642,0.7800536068732729,425320000
2000-02-07,0.8560423851013184,0.8574495354013714,0.7950645694604196,0.8105435734713955,441067200
2000-02-08,0.8621405363082886,0.871521135304172,0.8349348352424846,0.8555731350222991,408643200
2000-02-09,0.8452537059783936,0.8790267149900646,0.8438466559242708,0.8565114090499394,299364800
2000-02-10,0.8518208861351013,0.8546350857113496,0.8255532364710173,0.8471304867060608,302982400
2000-02-11,0.8161717057228088,0.8565111533856925,0.8124194063602463,0.85275885402313,212251200
2000-02-14,0.8691762089729309,0.8696452590838814,0.815233893067556,0.8203932939835543,367539200
2000-02-15,0.893097996711731,0.9001343443171663,0.8644852599800288,0.8649543097392325,485744000
2000-02-16,0.8565109968185425,0.8865316908989059,0.8415011006914924,0.8837166903187984,378246400
2000-02-17,0.8621405363082886,0.8668308358062302,0.8490067357657699,0.8644856860572594,289497600
2000-02-18,0.8349349498748779,0.8658928547082224,0.8321198980239899,0.8602644544567627,233441600
2000-02-22,0.8541660904884338,0.8776194919778396,0.8006927880099075,0.8264913893641286,422296000
2000-02-23,0.8724591135978699,0.8930983123255267,0.8330577174658613,0.8498269787545171,473099200
2000-02-24,0.8646026253700256,0.8940366430452236,0.8386871844611812,0.8804337908968863,376432000
2000-02-25,0.8283675909042358,0.8780886498496564,0.8264914909036613,0.8616715974598611,249144000
2000-02-28,0.8499447107315063,0.8630785108906154,0.8133575600128512,0.8264913601719603,328328000
2000-02-29,0.8602643609046936,0.8799646614690713,0.8447846085477358,0.8522899096228536,368961600
2000-03-01,0.9779987335205078,0.9911325346526387,0.8893461770963276,0.889815227107768,1077003200
2000-03-02,0.9156139492988586,0.9601748108886557,0.9057633962155933,0.9531392598171513,311259200
2000-03-03,0.9606433510780334,0.9624027140596596,0.9006036614383369,0.9371899543291751,323366400
2000-03-06,0.9432886242866516,0.9690871790727964,0.9381283722334367,0.9456337743711878,210560000
2000-03-07,0.9221801161766052,0.9564221638028934,0.9090463173650603,0.94891676372826,273011200
2000-03-08,0.9156139492988586,0.9301549031641166,0.889815392257816,0.9221804502718669,271230400
2000-03-09,0.9174901247024536,0.938128428677113,0.88747021779559,0.9071705218017752,276718400
2000-03-10,0.9437577724456787,0.9601748267735519,0.9081085615286297,0.9132688141182416,248606400
2000-03-13,0.9104539155960083,0.9493862812782656,0.8968510601557945,0.9165521688886499,303956800
2000-03-14,0.8574493527412415,0.9324998578304962,0.8555731527408527,0.9097499808977749,428579200
2000-03-15,0.8724591135978699,0.9024798118394308,0.8565111155403593,0.8677688147541122,443609600
2000-03-16,0.9123295545578003,0.9156136054347125,0.8593253100862863,0.8804335586209769,378100800
2000-03-17,0.9381284117698669,0.9381284117698669,0.8977889026893362,0.9015421049311884,305043200
2000-03-20,0.9231182932853699,0.9475096932354078,0.9184278938101365,0.9268713944484981,204489600
2000-03-21,1.0127099752426147,1.0263127280373154,0.9127997039111622,0.9198352546358242,524328000
2000-03-22,1.0821315050125122,1.0835394572721373,0.9873806567293469,0.9965276869777199,567996800
2000-03-23,1.0605543851852417,1.128568524241619,1.050703836313946,1.0657137336566895,562564800
2000-03-24,1.040853500366211,1.0802549022881833,1.0169310488513903,1.068997201420132,446913600
2000-03-27,1.047420859336853,1.0863532134147798,1.0272507064563965,1.0328800081145326,279182400
2000-03-28,1.0441374778747559,1.0657138762701017,1.029126676696936,1.030064776618345,202966400
2000-03-29,1.0202149152755737,1.0464825117948644,1.004383754380496,1.0460135620889384,239836800
2000-03-30,0.9437577724456787,1.0333491484237614,0.9414125219143985,1.0023904385692728,414400000
2000-03-31,1.0192770957946777,1.0300648447931084,0.9456336418135558,0.9564222926385034,404633600
2000-04-03,1.0005141496658325,1.046951909732025,0.9714323442289533,1.0169312025418973,328563200
2000-04-04,0.9554843306541443,0.9981689883005488,0.8762124657288188,0.9953547881465534,660329600
2000-04-05,0.9784687161445618,0.9972309195197984,0.9306239051224374,0.9491515333590758,457665600
2000-04-06,0.9395356774330139,1.0094259917575368,0.9249939332227655,0.980344206786194,259627200
2000-04-07,0.9887875914573669,0.9897255914733413,0.9418815784803611,0.9550153823574885,242435200
2000-04-10,0.9381284117698669,0.9962929260191514,0.9362523116637638,0.9883184734878261,212262400
2000-04-11,0.8963814973831177,0.9371899401636804,0.8860618987585559,0.9268712433654425,541822400
2000-04-12,0.8199241161346436,0.8930985273201758,0.7870900623670575,0.8930985273201758,941136000
2000-04-13,0.8541660904884338,0.9006038434739876,0.8142956386261679,0.8368109902305316,529827200
2000-04-14,0.8396251797676086,0.8855930304753591,0.8180478783109159,0.8203930781471864,667620800
2000-04-17,0.9296855926513672,0.9301546426184778,0.8185168926329295,0.8218009939247615,409561600
2000-04-18,0.9522007703781128,0.9522007703781128,0.8959124768998942,0.9268712737897956,390924800
2000-04-19,0.9090465307235718,0.9775297402231604,0.898726928858412,0.9470408864929417,520150400
2000-04-20,0.8921604156494141,0.9362522208692441,0.8785575639159726,0.9282785707348926,722120000
2000-04-24,0.9043561816215515,0.9043561816215515,0.8612024781768602,0.8630785780266151,443620800
2000-04-25,0.9629889726638794,0.9662730246424565,0.9160829626653518,0.9165520127450406,391641600
2000-04-26,0.9104539155960083,0.9606438859204992,0.900604162853438,0.9503242813944754,366912000
2000-04-27,0.9512622356414795,0.9531392376154958,0.8749223047793028,0.8794957685897905,326603200
2000-04-28,0.9310925602912903,0.9568912080351714,0.9104534617309075,0.9540770086834682,249580800
2000-05-01,0.9329690337181091,0.9390672857599116,0.9146758808400878,0.9371902838826701,226195200
2000-05-02,0.8846548795700073,0.9475096785447835,0.8818406800096764,0.9249943786121618,236432000
2000-05-03,0.8635478019714355,0.9099847646585204,0.8377492444269035,0.8926296100665482,489798400
2000-05-04,0.8307127356529236,0.8649547899250679,0.8297746356137232,0.8640166898858676,399515200
2000-05-05,0.8490068316459656,0.8612025335850048,0.8309473027442973,0.8316508277078499,284076800
2000-05-08,0.8264912962913513,0.8532278944182813,0.8255531964104771,0.8412666700239261,184900800
2000-05-09,0.7913112640380859,0.8349348159940236,0.7870899645263718,0.8278984650828118,327140800
2000-05-10,0.7453432083129883,0.7880278497696662,0.7411210579582348,0.7809915003283063,535091200
2000-05-11,0.7716110944747925,0.7823997468370617,0.7429983394803534,0.7608224922140034,499744000
2000-05-12,0.8077292442321777,0.8293056970340875,0.786268826457585,0.7955335420087254,306913600
2000-05-15,0.7580081224441528,0.8110123203493258,0.7514407717743039,0.8110123203493258,678932800
2000-05-16,0.7931873798370361,0.8185168792710441,0.771141931539779,0.7843925678436074,440451200
2000-05-17,0.7608223557472229,0.7781774553093471,0.7533169549383162,0.7777084053348939,398092800
2000-05-18,0.7561320066452026,0.7875589561652739,0.7551939066958768,0.7730180562404243,373777600
2000-05-19,0.705473005771637,0.7448744088565856,0.7007818042736612,0.7448744088565856,740667200
2000-05-22,0.6749833226203918,0.7035969292219928,0.6454324676306503,0.7035969292219928,755507200
2000-05-23,0.6440251469612122,0.7007816373178519,0.6426180473747193,0.6792052418996047,517585600
2000-05-24,0.6580970883369446,0.6735760377191525,0.6229169883850082,0.6468394383157957,678462400
2000-05-25,0.6549307703971863,0.6953879137541037,0.6454324321203591,0.6641954854851831,406750400
2000-05-26,0.6482465267181396,0.6745141257988182,0.6398039281442925,0.6604422263492943,181148800
